ACCNUM,DATE,TIME,HOUR,STREET1,STREET2,ROAD_CLASS,LATITUDE,LONGITUDE,LOCCOORD,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,INVTYPE,INVAGE,Age_mid,INJURY,VEHTYPE,DRIVACT,DRIVCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Hood_ID,Neighbourhood
4003102605,2014/10/14 04:00:00+00,1448,14,BRIDLETOWNE CRCL,FINCH AVE E,Major Arterial,43.79584000000001,-79.31930899999998,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,50 to 54,52,None,"Automobile, Station Wagon",Failed to Yield Right of Way,Normal,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,117,L'Amoreaux (117)
4003112757,2014/10/16 04:00:00+00,644,6,BERTRAND AVE,BIRCHMOUNT RD,Major Arterial,43.735224,-79.279865,Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Driver,65 to 69,67,None,"Automobile, Station Wagon",Failed to Yield Right of Way,Normal,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,125,Ionview (125)
143117140,2014/10/16 04:00:00+00,1927,19,VICTORIA PARK AVE,EGLINTON AVE E,Major Arterial,43.725833,-79.303104,Mid-Block,No Control,Rain,"Dark, artificial",Wet,Fatal,Pedestrian,55 to 59,57,Fatal,Unknown,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No,No,No,119,Wexford/Maryvale (119)
4003399258,2014/11/30 05:00:00+00,1716,17,1240 WARDEN AVE,Unknown,Major Arterial,43.750205,-79.29670300000002,Mid-Block,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Driver,45 to 49,47,Major,"Automobile, Station Wagon",Driving Properly,Normal,No,No,Yes,No,No,No,No,No,No,No,No,No,119,Wexford/Maryvale (119)
4003405816,2014/12/01 05:00:00+00,1811,18,EGLINTON AVE E,HANNA RD,Major Arterial,43.711814,-79.373103,Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Driver,25 to 29,27,Major,"Automobile, Station Wagon",Disobeyed Traffic Control,Unknown,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,56,Leaside-Bennington (56)
4003410596,2014/12/02 05:00:00+00,1335,13,CIVIC RD,SINNOTT RD,Collector,43.728434,-79.280307,Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Driver,55 to 59,57,None,School Bus,Lost control,Normal,Yes,No,No,No,No,No,No,No,No,No,No,No,120,Clairlea-Birchmount (120)
4003411081,2014/12/02 05:00:00+00,1450,14,HIGHWAY 27  N,DIXON RD,Major Arterial,43.689719,-79.58246199999998,Mid-Block,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Truck Driver,25 to 29,27,Major,Truck - Dump,Lost control,Normal,No,No,No,No,Yes,No,No,No,No,No,No,No,1,West Humber-Clairville (1)
4003419867,2014/12/03 05:00:00+00,2153,21,ALBION RD,THISTLE DOWN BLVD,Major Arterial,43.734622,-79.559871,Mid-Block,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Driver,20 to 24,22,Minor,Delivery Van,Lost control,Fatigue,No,No,Yes,No,No,No,No,No,No,No,No,No,3,Thistletown-Beaumond Heights (3)
4003437550,2014/12/06 05:00:00+00,1906,19,BRIMLEY RD,HUNTINGWOOD DR,Major Arterial,43.799033,-79.273639,Mid-Block,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Driver,55 to 59,57,Major,"Automobile, Station Wagon",Lost control,Medical or Physical Disability,No,No,Yes,No,No,No,No,No,No,No,No,Yes,129,Agincourt North (129)
4003439452,2014/12/07 05:00:00+00,215,2,EGLINTON AVE E,PHARMACY AVE,Major Arterial,43.725642,-79.297504,Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Driver,30 to 34,32,Minor,"Automobile, Station Wagon",Exceeding Speed Limit,"Ability Impaired, Alcohol Over .08",No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,119,Wexford/Maryvale (119)
143440580,2014/12/07 05:00:00+00,944,9,KENNEDY RD,RANSTONE GDNS,Major Arterial,43.742171,-79.272052,Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Driver,80 to 84,82,Fatal,"Automobile, Station Wagon",Lost control,Unknown,No,No,Yes,No,No,No,No,No,No,No,No,No,125,Ionview (125)
4000047040,2014/12/08 05:00:00+00,1700,17,MT PLEASANT RD,MERTON ST,Major Arterial,43.698161,-79.38646999999997,Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Driver,75 to 79,77,None,"Automobile, Station Wagon",Failed to Yield Right of Way,Inattentive,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,99,Mount Pleasant East (99)
5000047040,2014/12/08 05:00:00+00,1700,17,MOUNT PLEASANT RD,MERTON ST,Major Arterial,43.698104,-79.38644000000002,Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Driver,75 to 79,77,None,"Automobile, Station Wagon",Failed to Yield Right of Way,Inattentive,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,99,Mount Pleasant East (99)
4003465091,2014/12/11 05:00:00+00,1100,11,SHEPPARD AVE E,DON MILLS RD,Major Arterial,43.774005,-79.351894,Mid-Block,No Control,Snow,Daylight,Packed Snow,Non-Fatal Injury,Driver,30 to 34,32,Major,"Automobile, Station Wagon",Lost control,Normal,No,No,Yes,No,No,No,No,No,No,No,No,No,53,Henry Farm (53)
4003469913,2014/12/12 05:00:00+00,720,7,STEELES AVE E,TOWNSEND RD,Major Arterial,43.811907,-79.357539,Intersection,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,Driver,60 to 64,62,None,Unknown,Failed to Yield Right of Way,Normal,Yes,No,No,No,No,No,No,No,Yes,No,No,No,48,Hillcrest Village (48)
143471771,2014/12/12 05:00:00+00,1320,13,SHEPPARD AVE E,404 N SHEPPARD W RAMP,Major Arterial,43.77582,-79.337749,Intersection,Traffic Signal,Clear,Daylight,Wet,Fatal,Passenger,50 to 54,52,Fatal,Unknown,Unknown,Unknown,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,46,Pleasant View (46)
143474139,2014/12/12 05:00:00+00,1840,18,COXWELL AVE,COSBURN AVE,Minor Arterial,43.694125,-79.328006,Intersection,Traffic Signal,Clear,"Dusk, artificial",Dry,Fatal,Pedestrian,40 to 44,42,Fatal,Unknown,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No,No,No,59,Danforth East York (59)
4003482087,2014/12/14 05:00:00+00,324,3,OSSINGTON AVE,DUNDAS ST W,Major Arterial,43.649317,-79.420772,Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Driver,20 to 24,22,None,"Automobile, Station Wagon",Driving Properly,Normal,Yes,No,Yes,No,No,No,No,No,No,No,No,No,81,Trinity-Bellwoods (81)
4003487975,2014/12/15 05:00:00+00,725,7,SUBWAY CRES,AUKLAND RD,Collector,43.637614,-79.537021,Intersection,Stop Sign,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Driver,65 to 69,67,None,"Automobile, Station Wagon",Failed to Yield Right of Way,Normal,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,14,Islington-City Centre West (14)
4003498144,2014/12/16 05:00:00+00,1800,18,JARVIS ST,WELLESLEY ST E,Major Arterial,43.666213,-79.37830699999998,Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Driver,50 to 54,52,None,"Automobile, Station Wagon",Failed to Yield Right of Way,Normal,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,71,Cabbagetown-South St.James Town (71)
4003498374,2014/12/16 05:00:00+00,1850,18,ST CLAIR AVE W,DUFFERIN ST,Major Arterial,43.67789000000001,-79.443042,Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Driver,50 to 54,52,None,"Automobile, Station Wagon",Driving Properly,Normal,Yes,No,Yes,No,No,No,No,No,No,No,No,No,92,Corso Italia-Davenport (92)
4003498466,2014/12/16 05:00:00+00,1910,19,ALBION RD,RIVERDALE DR,Major Arterial,43.735346,-79.561374,Intersection,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Driver,45 to 49,47,None,"Automobile, Station Wagon",Driving Properly,Normal,Yes,No,Yes,No,No,No,No,No,No,No,No,No,3,Thistletown-Beaumond Heights (3)
4003506049,2014/12/18 05:00:00+00,2,2,DUNDAS ST W,STERLING RD,Minor Arterial,43.650824,-79.44395,Mid-Block,No Control,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Driver,40 to 44,42,Major,"Automobile, Station Wagon",Lost control,Unknown,No,No,Yes,No,No,Yes,No,No,No,No,No,No,83,Dufferin Grove (83)
143507481,2014/12/18 05:00:00+00,843,8,6030 BATHURST ST,Unknown,Major Arterial,43.788577,-79.44666600000002,Mid-Block,No Control,Clear,Daylight,Dry,Fatal,Pedestrian,75 to 79,77,Fatal,Unknown,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No,No,No,36,Newtonbrook West (36)
4003516677,2014/12/19 05:00:00+00,1740,17,FINCH AVE E,NEILSON RD,Minor Arterial,43.816252,-79.22759599999998,Intersection,Traffic Signal,Clear,Dark,Dry,Fatal,Pedestrian,10 to 14,12,Fatal,Unknown,Unknown,Unknown,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,132,Malvern (132)
4003518072,2014/12/19 05:00:00+00,2228,22,KIPLING AVE,FINCH AVE W,Major Arterial,43.743121,-79.582706,Mid-Block,No Control,Clear,Dark,Dry,Non-Fatal Injury,Driver,45 to 49,47,None,"Automobile, Station Wagon",Driving Properly,Normal,Yes,No,Yes,No,No,No,No,No,No,No,No,No,2,Mount Olive-Silverstone-Jamestown (2)
4003521992,2014/12/20 05:00:00+00,1410,14,OSSINGTON AVE,BLOOR ST W,Major Arterial,43.661971,-79.425647,Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,55 to 59,57,None,"Automobile, Station Wagon",Improper Passing,Inattentive,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,80,Palmerston-Little Italy (80)
4003523985,2014/12/20 05:00:00+00,2308,23,BRIMLEY RD,DORCOT AVE,Major Arterial,43.758887,-79.257114,Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Driver,25 to 29,27,Minimal,"Automobile, Station Wagon",Driving Properly,Inattentive,Yes,No,Yes,No,No,No,No,No,No,No,No,No,127,Bendale (127)
4003526196,2014/12/21 05:00:00+00,1132,11,MARKHAM RD,BLAKEMANOR BLVD,Major Arterial,43.752967,-79.22307099999998,Mid-Block,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,60 to 64,62,Major,"Automobile, Station Wagon",Lost control,Medical or Physical Disability,No,No,Yes,No,No,No,No,No,No,No,No,Yes,137,Woburn (137)
4003527031,2014/12/21 05:00:00+00,1437,14,BLOOR ST W,SHAW ST,Major Arterial,43.662436,-79.423229,Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,45 to 49,47,Minimal,"Automobile, Station Wagon",Improper Turn,Inattentive,Yes,No,Yes,No,No,No,No,No,No,No,No,No,80,Palmerston-Little Italy (80)
4003538412,2014/12/23 05:00:00+00,1447,14,FINCH AVE W,SENLAC RD,Major Arterial,43.77661,-79.42936999999998,Mid-Block,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Driver,80 to 84,82,Major,Passenger Van,Lost control,Medical or Physical Disability,No,No,Yes,No,No,No,No,No,No,No,No,Yes,37,Willowdale West (37)
4003538995,2014/12/23 05:00:00+00,1638,16,MOUNT PLEASANT RD,MERTON ST,Major Arterial,43.698161,-79.38646999999997,Intersection,Traffic Signal,Rain,Dusk,Wet,Non-Fatal Injury,Driver,80 to 84,82,None,"Automobile, Station Wagon",Failed to Yield Right of Way,Inattentive,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,99,Mount Pleasant East (99)
4003541767,2014/12/24 05:00:00+00,635,6,FINCH AVE E,BRIDLETOWNE CRCL,Major Arterial,43.797381,-79.312274,Intersection,Traffic Signal,"Fog, Mist, Smoke, Dust","Dark, artificial",Wet,Non-Fatal Injury,Driver,55 to 59,57,None,"Automobile, Station Wagon",Failed to Yield Right of Way,Inattentive,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,117,L'Amoreaux (117)
4003544666,2014/12/24 05:00:00+00,1800,18,ALTON TOWERS CRCL,INGLETON BLVD,Collector,43.82297,-79.272441,Intersection,Pedestrian Crossover,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Driver,unknown,unknown,None,Unknown,Failed to Yield Right of Way,Unknown,Yes,No,No,No,No,No,No,No,Yes,No,No,No,130,Milliken (130)
4003549384,2014/12/25 05:00:00+00,2150,21,MCCOWAN RD,STEELES AVE E,Major Arterial,43.830973,-79.275157,Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Driver,25 to 29,27,None,"Automobile, Station Wagon",Lost control,Normal,No,No,Yes,No,No,No,No,No,No,No,No,No,130,Milliken (130)
5000456484,2015/03/18 04:00:00+00,1050,10,LAWRENCE AVE W,KEELE ST,Major Arterial,43.708281,-79.479152,Mid-Block,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,65 to 69,67,None,"Automobile, Station Wagon",Driving Properly,Normal,Yes,No,Yes,No,No,No,No,No,No,No,No,No,30,Brookhaven-Amesbury (30)
5000518760,2015/03/19 04:00:00+00,1645,16,6212 YONGE ST,Unknown,Major Arterial,43.794638,-79.4192,Mid-Block,No Control,Clear,Daylight,Dry,Fatal,Pedestrian,80 to 84,82,Fatal,Unknown,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,50,Newtonbrook East (50)
5000466893,2015/03/20 04:00:00+00,58,5,262 TORRENS AVE,Unknown,Local,43.692526,-79.343501,Mid-Block,No Control,Clear,Dark,Dry,Fatal,Pedestrian,85 to 89,87,Fatal,Unknown,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No,No,No,58,Old East York (58)
5000471839,2015/03/20 04:00:00+00,2010,20,ST CLAIR AVE W,ARLINGTON AVE,Major Arterial,43.681033,-79.428859,Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Pedestrian,80 to 84,82,Fatal,Unknown,Unknown,Unknown,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,94,Wychwood (94)
5000471900,2015/03/20 04:00:00+00,2020,20,KING ST W,TYNDALL AVE,Major Arterial,43.638571,-79.429126,Intersection,Stop Sign,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Driver,55 to 59,57,None,"Automobile, Station Wagon",Failed to Yield Right of Way,Inattentive,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,85,South Parkdale (85)
5000486236,2015/03/23 04:00:00+00,1100,11,HOMEWOOD AVENUE,MAITLAND PLACE,Collector,43.665728,-79.375522,Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist,15 to 19,17,Major,Bicycle,Unknown,Unknown,No,Yes,Yes,No,No,No,No,No,No,No,No,No,71,Cabbagetown-South St.James Town (71)
5000513349,2015/03/27 04:00:00+00,1950,19,EGLINTON AVE E,PHARMACY AVE,Major Arterial,43.725642,-79.297504,Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Driver,55 to 59,57,None,Municipal Transit Bus (TTC),Driving Properly,Normal,No,No,No,No,No,Yes,No,No,No,No,No,No,119,Wexford/Maryvale (119)
5000513611,2015/03/27 04:00:00+00,2053,20,EGLINTON AVE E,VICTORIA PARK AVE,Major Arterial,43.724711,-79.302638,Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian,55 to 59,57,Fatal,Unknown,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No,No,No,119,Wexford/Maryvale (119)
5000516977,2015/03/28 04:00:00+00,1238,12,JANE ST,MAPLE LEAF DR,Major Arterial,43.708796,-79.50543499999998,Mid-Block,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Motorcycle Driver,20 to 24,22,Major,Motorcycle,Lost control,Normal,No,No,No,Yes,Yes,No,No,No,No,No,No,No,28,Rustic (28)
5000516992,2015/03/28 04:00:00+00,1240,12,REINER RD,WILSON HEIGHTS BLVD,Minor Arterial,43.74869,-79.454883,Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian,75 to 79,77,Fatal,Unknown,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,33,Clanton Park (33)
5000526787,2015/03/30 04:00:00+00,815,8,WARDEN AVE,MCNICOLL AVE,Major Arterial,43.805693,-79.320712,Mid-Block,No Control,Clear,Daylight,Wet,Non-Fatal Injury,Driver,35 to 39,37,Major,"Automobile, Station Wagon",Lost control,Unknown,No,No,Yes,No,No,No,No,No,No,No,No,No,116,Steeles (116)
5000528249,2015/03/30 04:00:00+00,1235,12,70 BEAUMONDE HEIGHTS DR,Unknown,Local,43.743289,-79.569011,Mid-Block,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,65 to 69,67,Major,Delivery Van,Lost control,Normal,No,No,Yes,No,No,No,No,No,No,No,No,No,3,Thistletown-Beaumond Heights (3)
5000542079,2015/04/01 04:00:00+00,1615,16,ISLINGTON AVE,AYLESBURY RD,Major Arterial,43.666384,-79.532947,Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,15 to 19,17,Minor,"Automobile, Station Wagon",Lost control,Normal,No,No,Yes,No,No,No,No,No,No,No,No,No,9,Edenbridge-Humber Valley (9)
5000543987,2015/04/01 04:00:00+00,2308,23,F G GARDINER XY  W,STRACHAN AVE,Unknown,43.637427,-79.41212,Mid-Block,No Control,Clear,"Dark, artificial",Dry,Fatal,Motorcycle Driver,unknown,unknown,Fatal,Motorcycle,Exceeding Speed Limit,Unknown,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,82,Niagara (82)
5000549380,2015/04/02 04:00:00+00,1951,19,DON MILLS RD,LEITH HILL RD,Major Arterial,43.777117,-79.347888,Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Driver,20 to 24,22,None,"Automobile, Station Wagon",Disobeyed Traffic Control,Normal,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,No,47,Don Valley Village (47)
5000552062,2015/04/03 04:00:00+00,950,9,VICTORIA PARK AVE,COMBERMERE DR,Major Arterial,43.755992,-79.314578,Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,65 to 69,67,None,"Automobile, Station Wagon",Following too Close,Inattentive,No,No,Yes,No,No,No,No,No,Yes,No,No,No,119,Wexford/Maryvale (119)
5000553836,2015/04/03 04:00:00+00,1626,16,3231 EGLINTON AVE E,Unknown,Major Arterial,43.744261,-79.214069,Mid-Block,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,unknown,unknown,None,Unknown,Improper Lane Change,Unknown,No,No,No,Yes,No,No,No,No,No,No,No,No,139,Scarborough Village (139)
5000560313,2015/04/04 04:00:00+00,2010,20,BROADVIEW AVE,GERRARD ST E,Minor Arterial,43.66582,-79.352763,Mid-Block,No Control,Rain,"Dark, artificial",Wet,Fatal,Pedestrian,60 to 64,62,Fatal,Unknown,Unknown,Unknown,Yes,No,No,No,No,Yes,No,No,No,No,No,No,68,North Riverdale (68)
5000560374,2015/04/04 04:00:00+00,2028,20,JANE ST,EAST DR,Major Arterial,43.678931,-79.496852,Intersection,Traffic Signal,Snow,"Dark, artificial",Wet,Non-Fatal Injury,Driver,70 to 74,72,None,"Automobile, Station Wagon",Driving Properly,Normal,Yes,No,Yes,No,No,No,No,No,No,No,No,No,111,Rockcliffe-Smythe (111)
5000563919,2015/04/05 04:00:00+00,1433,14,DON VALLEY PARKWAY  S,SPANBRIDGE,Unknown,43.711615,-79.32657900000002,Mid-Block,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,unknown,unknown,None,Unknown,Improper Lane Change,Unknown,No,No,Yes,No,No,No,No,No,No,No,No,No,44,Flemingdon Park (44)
5000573038,2015/04/07 04:00:00+00,944,9,THELMA AVE,SPADINA RD,Minor Arterial,43.689421,-79.412998,Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Driver,45 to 49,47,None,"Automobile, Station Wagon",Other,Normal,Yes,No,Yes,No,No,No,No,No,No,No,No,No,101,Forest Hill South (101)
5000580621,2015/04/08 04:00:00+00,1427,14,APEX RD,LAWRENCE AVE W,Major Arterial,43.713267,-79.45858299999998,Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Driver,65 to 69,67,None,"Automobile, Station Wagon",Failed to Yield Right of Way,Inattentive,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,31,Yorkdale-Glen Park (31)
5000589583,2015/04/10 04:00:00+00,304,3,KENNEDY RD,EGLINTON AVE E,Major Arterial,43.732192,-79.267925,Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Driver,40 to 44,42,None,"Automobile, Station Wagon",Driving Properly,Normal,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,124,Kennedy Park (124)
5000591639,2015/04/10 04:00:00+00,1154,11,DAWES RD,DANFORTH AVE,Major Arterial,43.689288,-79.296764,Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,80 to 84,82,None,"Automobile, Station Wagon",Lost control,Inattentive,Yes,No,Yes,No,No,No,No,No,No,No,No,No,62,East End-Danforth (62)
5000611703,2015/04/13 04:00:00+00,1734,17,WILSON AVE,WILLIAM CRAGG DR,Major Arterial,43.722663,-79.499889,Mid-Block,No Control,Clear,Daylight,Dry,Fatal,Driver,85 to 89,87,Fatal,"Automobile, Station Wagon",Following too Close,Inattentive,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,26,Downsview-Roding-CFB (26)
5000613755,2015/04/14 04:00:00+00,115,1,7 INVERLEIGH DR,Unknown,Local,43.625903,-79.495113,Mid-Block,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Driver,35 to 39,37,Unknown,"Automobile, Station Wagon",Other,Unknown,Yes,No,Yes,No,No,No,No,No,No,No,No,No,16,Stonegate-Queensway (16)
5000620916,2015/04/15 04:00:00+00,658,6,FINCH AVE W,ARROW RD,Major Arterial,43.753512,-79.534999,Mid-Block,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Driver,25 to 29,27,None,"Automobile, Station Wagon",Improper Lane Change,Normal,No,No,Yes,No,No,No,Yes,No,No,No,No,No,22,Humbermede (22)
5000630061,2015/04/16 04:00:00+00,1540,15,LAKE SHORE BLVD E,LOWER JARVIS ST,Major Arterial,43.645556,-79.369815,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,85 to 89,87,None,"Automobile, Station Wagon",Failed to Yield Right of Way,Inattentive,No,No,Yes,No,No,No,No,No,Yes,No,No,No,77,Waterfront Communities-The Island (77)
5000643015,2015/04/18 04:00:00+00,1724,17,BYNG AVE,DORIS AVE,Minor Arterial,43.776915,-79.41318100000002,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,55 to 59,57,Major,"Automobile, Station Wagon",Failed to Yield Right of Way,Normal,No,No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,51,Willowdale East (51)
5000653521,2015/04/20 04:00:00+00,1405,14,1159 DUNDAS ST E,Unknown,Minor Arterial,43.664443,-79.34238,Mid-Block,No Control,Clear,Daylight,Dry,Fatal,Pedestrian,30 to 34,32,Fatal,Unknown,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,70,South Riverdale (70)
5000656009,2015/04/20 04:00:00+00,2123,21,FINCH AVE E,WAYSIDE AVE,Major Arterial,43.800505,-79.29964,Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Driver,35 to 39,37,Major,Passenger Van,Lost control,Normal,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,117,L'Amoreaux (117)
6001348693,2016/08/01 04:00:00+00,156,1,MORNINGSIDE AVE,HALFWAY AVE,Minor Arterial,43.817847,-79.213687,Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Passenger,15 to 19,17,Minimal,Unknown,Unknown,Unknown,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,131,Rouge (131)
6001358700,2016/08/02 04:00:00+00,1745,17,FRONT ST E,YONGE ST,Major Arterial,43.646811,-79.376933,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,55 to 59,57,None,"Automobile, Station Wagon",Following too Close,Normal,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,77,Waterfront Communities-The Island (77)
6001359904,2016/08/02 04:00:00+00,2112,21,BLUE JAYS WAY,NAVY WHARF CRT,Minor Arterial,43.64157,-79.391864,Intersection,Stop Sign,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Driver,55 to 59,57,None,Passenger Van,Failed to Yield Right of Way,Normal,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,77,Waterfront Communities-The Island (77)
6001363275,2016/08/03 04:00:00+00,1154,11,STEELES AVE W,HILDA AVE,Major Arterial,43.795935,-79.429225,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,25 to 29,27,Minor,"Automobile, Station Wagon",Failed to Yield Right of Way,Inattentive,No,No,Yes,No,No,No,No,No,Yes,No,No,No,36,Newtonbrook West (36)
6001365744,2016/08/03 04:00:00+00,1822,18,ELLESMERE RD,HELICON GT,Major Arterial,43.778483,-79.222179,Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Driver,60 to 64,62,Minimal,"Automobile, Station Wagon",Disobeyed Traffic Control,Inattentive,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,135,Morningside (135)
6001365949,2016/08/03 04:00:00+00,1858,18,DUFFERIN ST,WATERLOO AVE,Local,43.754481,-79.463718,Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Motorcycle Driver,40 to 44,42,Major,Motorcycle,Improper Passing,Normal,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,34,Bathurst Manor (34)
6001376721,2016/08/05 04:00:00+00,1225,12,FINCH AVE W,TALBOT RD,Major Arterial,43.778243,-79.422359,Mid-Block,No Control,Clear,Daylight,Dry,Fatal,Pedestrian,80 to 84,82,Fatal,Unknown,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No,No,No,37,Willowdale West (37)
6001378926,2016/08/05 04:00:00+00,1829,18,REXDALE BLVD,HUMBERWOOD BLVD,Major Arterial,43.720599,-79.611308,Mid-Block,No Control,Clear,Daylight,Dry,Fatal,Motorcycle Driver,25 to 29,27,Fatal,Motorcycle,Lost control,Unknown,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,1,West Humber-Clairville (1)
